entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2021-09-27 18:09:00+00:00,2021-09-27 18:12:00+00:00,short,15199.75,15206.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-09-27 18:21:00+00:00,2021-09-27 18:24:00+00:00,short,15210.0,15210.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-27 18:33:00+00:00,2021-09-27 18:36:00+00:00,short,15196.75,15197.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-27 19:24:00+00:00,2021-09-27 19:27:00+00:00,short,15215.25,15215.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-27 19:45:00+00:00,2021-09-27 19:48:00+00:00,short,15204.25,15204.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-09-28 19:00:00+00:00,2021-09-28 19:03:00+00:00,short,14839.75,14846.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-09-29 19:03:00+00:00,2021-09-29 19:06:00+00:00,short,14828.0,14834.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-09-30 18:15:00+00:00,2021-09-30 18:18:00+00:00,short,14796.75,14797.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-04 19:36:00+00:00,2021-10-04 19:39:00+00:00,short,14401.25,14401.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-04 19:48:00+00:00,2021-10-04 19:51:00+00:00,short,14410.5,14410.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-07 18:57:00+00:00,2021-10-07 19:00:00+00:00,long,14927.25,14927.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-11 18:54:00+00:00,2021-10-11 18:57:00+00:00,long,14798.0,14797.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-13 15:39:00+00:00,2021-10-13 15:42:00+00:00,long,14691.75,14691.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-15 13:36:00+00:00,2021-10-15 13:39:00+00:00,long,15077.5,15077.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-15 14:06:00+00:00,2021-10-15 14:09:00+00:00,long,15080.5,15074.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-10-19 13:39:00+00:00,2021-10-19 13:42:00+00:00,long,15350.75,15344.5,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-10-20 13:48:00+00:00,2021-10-20 13:51:00+00:00,long,15427.25,15421.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-10-25 13:30:00+00:00,2021-10-25 13:33:00+00:00,long,15423.25,15423.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-10-27 19:24:00+00:00,2021-10-27 19:27:00+00:00,long,15646.25,15640.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-01 16:15:00+00:00,2021-11-01 16:24:00+00:00,short,15855.5,15855.75,1,3,stop,-1.0,-5.0,4.5,-9.5
2021-11-01 17:09:00+00:00,2021-11-01 17:15:00+00:00,short,15859.75,15866.0,1,2,stop,-25.0,-125.0,4.5,-129.5
2021-11-02 18:36:00+00:00,2021-11-02 18:39:00+00:00,long,15920.5,15920.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-08 14:33:00+00:00,2021-11-08 14:36:00+00:00,long,16384.25,16384.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-08 14:45:00+00:00,2021-11-08 14:48:00+00:00,long,16362.5,16356.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-08 14:57:00+00:00,2021-11-08 15:00:00+00:00,long,16338.0,16331.75,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-08 15:45:00+00:00,2021-11-08 15:48:00+00:00,long,16335.25,16335.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-08 17:15:00+00:00,2021-11-08 17:18:00+00:00,long,16328.5,16328.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-09 14:06:00+00:00,2021-11-09 14:18:00+00:00,short,16374.0,16380.25,1,4,stop,-25.0,-125.0,4.5,-129.5
2021-11-09 14:27:00+00:00,2021-11-09 14:30:00+00:00,short,16375.25,16381.5,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-10 16:27:00+00:00,2021-11-10 16:30:00+00:00,short,16148.25,16148.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-12 14:21:00+00:00,2021-11-12 14:24:00+00:00,short,16081.0,16081.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-15 14:36:00+00:00,2021-11-15 14:39:00+00:00,long,16250.25,16244.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-15 19:51:00+00:00,2021-11-15 19:54:00+00:00,short,16165.5,16165.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-17 13:30:00+00:00,2021-11-17 13:42:00+00:00,long,16313.25,16307.0,1,4,stop,-25.0,-125.0,4.5,-129.5
2021-11-18 15:03:00+00:00,2021-11-18 15:06:00+00:00,long,16411.75,16411.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-19 18:42:00+00:00,2021-11-19 18:45:00+00:00,long,16555.75,16549.5,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-11-23 13:51:00+00:00,2021-11-23 13:54:00+00:00,short,16359.0,16359.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-25 13:51:00+00:00,2021-11-25 14:06:00+00:00,long,16389.0,16388.75,1,5,stop,-1.0,-5.0,4.5,-9.5
2021-11-26 14:24:00+00:00,2021-11-26 14:27:00+00:00,short,16233.25,16233.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-11-30 15:21:00+00:00,2021-11-30 15:24:00+00:00,short,16386.0,16386.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-12-01 14:00:00+00:00,2021-12-01 14:06:00+00:00,long,16360.0,16359.75,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-12-03 14:00:00+00:00,2021-12-03 14:03:00+00:00,short,16039.75,16046.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-12-06 14:24:00+00:00,2021-12-06 14:30:00+00:00,short,15729.75,15730.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-12-07 14:24:00+00:00,2021-12-07 14:27:00+00:00,long,16113.0,16112.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-12-16 13:57:00+00:00,2021-12-16 14:00:00+00:00,long,16347.0,16340.75,1,1,stop,-25.0,-125.0,4.5,-129.5
2021-12-21 14:00:00+00:00,2021-12-21 14:03:00+00:00,short,15798.25,15798.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-12-21 14:12:00+00:00,2021-12-21 14:15:00+00:00,short,15780.0,15780.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-12-29 19:39:00+00:00,2021-12-29 19:42:00+00:00,short,16487.75,16488.0,1,1,stop,-1.0,-5.0,4.5,-9.5
