entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2024-07-24 15:51:00+00:00,2024-07-24 15:54:00+00:00,long,19393.25,19393.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-24 16:45:00+00:00,2024-07-24 16:48:00+00:00,long,19340.75,19340.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-29 13:48:00+00:00,2024-07-29 13:51:00+00:00,short,19297.25,19307.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-07-30 16:36:00+00:00,2024-07-30 16:39:00+00:00,long,18933.5,18933.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-07-31 18:33:00+00:00,2024-07-31 18:36:00+00:00,short,19458.75,19459.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-08-01 19:00:00+00:00,2024-08-01 19:03:00+00:00,long,18920.0,18909.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-08-06 13:30:00+00:00,2024-08-06 13:33:00+00:00,long,18160.75,18160.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-08-13 13:54:00+00:00,2024-08-13 13:57:00+00:00,short,18875.25,18885.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-08-13 14:30:00+00:00,2024-08-13 14:33:00+00:00,short,18872.25,18872.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-08-15 18:12:00+00:00,2024-08-15 18:15:00+00:00,short,19571.75,19572.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-08-15 19:09:00+00:00,2024-08-15 19:12:00+00:00,short,19576.5,19576.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-08-19 18:54:00+00:00,2024-08-19 19:00:00+00:00,short,19768.75,19769.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2024-08-22 17:09:00+00:00,2024-08-22 17:12:00+00:00,long,19732.25,19722.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-08-22 19:36:00+00:00,2024-08-22 19:39:00+00:00,long,19589.0,19588.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-03 16:15:00+00:00,2024-09-03 16:18:00+00:00,long,19198.75,19188.5,1,1,stop,-41.0,-205.0,4.5,-209.5
